UE;NUMERO;TIPO;SITUACAO;REFERENCIA;CONTRATADOS;PROVENTO;DESCONTO;LIQUIDO;PENSIONISTA
UE/MS;000003;Pagamento de Mensalista ( PM ) ;Paga 000001;1/2020;9;13498.020000;489.600000;13008.420000;0.000000
UE/MS;000046;Pagamento de Mensalista ( PM ) ;Paga 000005;2/2020;12;26462.310000;1500.780000;24961.530000;0.000000
UE/MS;000073;Pagamento de Mensalista ( PM ) ;Paga 000012;3/2020;12;25896.000000;1729.500000;24166.500000;0.000000
UE/MS;000142;Pagamento de Mensalista ( PM ) ;Paga 000014;4/2020;12;25896.000000;1647.840000;24248.160000;0.000000
UE/MS;000189;Pagamento de Mensalista ( PM ) ;Paga 000019;5/2020;11;23738.000000;1510.520000;22227.480000;0.000000
UE/MS;000207;Rescisação de Mensalista ( RM ) ;Paga 000019;5/2020;1;2880.560000;289.850000;2590.710000;0.000000
UE/MS;000242;Pagamento de Mensalista ( PM ) ;Paga 000021;6/2020;11;23738.000000;1932.920000;21805.080000;0.000000
UE/MS;000270;Pagamento de Mensalista ( PM ) ;Paga 000023;7/2020;11;23738.000000;1510.520000;22227.480000;0.000000
UE/MS;000296;Pagamento de Mensalista ( PM ) ;Paga 000025;8/2020;11;23738.000000;1510.520000;22227.480000;0.000000
UE/MS;000322;Pagamento de Mensalista ( PM ) ;Paga 000027;9/2020;11;23738.000000;1510.520000;22227.480000;0.000000
UE/MS;000346;Pagamento de Mensalista ( PM ) ;Paga 000029;10/2020;10;21580.000000;1373.200000;20206.800000;0.000000
UE/MS;000368;Rescisação de Mensalista ( RM ) ;Paga 000029;10/2020;1;4306.670000;369.790000;3936.880000;0.000000
UE/MS;000380;Pagamento de Mensalista ( PM ) ;Paga 000031;11/2020;10;21580.000000;1373.200000;20206.800000;0.000000
UE/MS;000436;Pagamento de Mensalista ( PM ) ;Paga 000033;12/2020;10;21580.000000;1373.200000;20206.800000;0.000000
UE/MS;000372;13° de Mensalista ( M3 ) ;Paga 000030;13/2020;10;15583.300000;1245.600000;14337.700000;0.000000
UE/MS;000465;Pagamento de Mensalista ( PM ) ;Paga 000035;1/2021;10;21580.000000;1365.000000;20215.000000;0.000000
UE/MS;010488;Pagamento de Mensalista ( PM ) ;Paga 000037;2/2021;10;21580.000000;1365.000000;20215.000000;0.000000
UE/MS;020524;Pagamento de Mensalista ( PM ) ;Paga 010038;3/2021;10;21580.000000;1365.000000;20215.000000;0.000000
UE/MS;020558;Pagamento de Mensalista ( PM ) ;Paga 010039;4/2021;10;21580.000000;1365.000000;20215.000000;0.000000
UE/MS;020572;Pagamento de Mensalista ( PM ) ;Paga 010042;5/2021;10;21580.000000;1365.000000;20215.000000;0.000000
UE/MS;020612;Pagamento de Mensalista ( PM ) ;Paga 010045;6/2021;10;22996.670000;1417.890000;21578.780000;0.000000
UE/MS;020648;Pagamento de Mensalista ( PM ) ;Paga 010050;7/2021;10;21580.000000;1365.000000;20215.000000;0.000000
UE/MS;020668;Pagamento de Mensalista ( PM ) ;Paga 010056;8/2021;10;23288.410000;1523.670000;21764.740000;0.000000
UE/MS;020723;Pagamento de Mensalista ( PM ) ;Paga 010063;9/2021;10;24480.010000;1623.670000;22856.340000;0.000000
UE/MS;020768;Pagamento de Mensalista ( PM ) ;Paga 010076;10/2021;11;26653.650000;2021.530000;24632.120000;0.000000
UE/MS;030819;Pagamento de Mensalista ( PM ) ;Paga 010089;11/2021;11;25154.670000;1794.400000;23360.270000;0.000000
UE/MS;030897;Pagamento de Mensalista ( PM ) ;Paga 020100;12/2021;11;26048.000000;1721.500000;24326.500000;0.000000
UE/MS;030868;13° de Mensalista ( M3 ) ;Paga 010085;13/2021;11;17425.000000;3946.870000;13478.130000;0.000000
UE/MS;040999;Pagamento de Mensalista ( PM ) ;Paga 020107;1/2022;11;24948.000000;1668.020000;23279.980000;0.000000
UE/MS;041018;Pagamento de Mensalista ( PM ) ;Paga 020116;2/2022;16;40190.180000;3752.180000;36438.000000;0.000000
UE/MS;041085;Pagamento de Mensalista ( PM ) ;Paga 020126;3/2022;15;34354.200000;2316.750000;32037.450000;0.000000
UE/MS;041121;Diárias ( EX ) ;Paga 020124;3/2022;1;265.500000;52.430000;213.070000;0.000000
UE/MS;041131;Rescisação de Mensalista ( RM ) ;Paga 020128;3/2022;1;2196.580000;219.900000;1976.680000;0.000000
UE/MS;041132;Diárias ( EX ) ;Paga 020127;3/2022;1;265.500000;52.420000;213.080000;0.000000
UE/MS;041144;Pagamento de Mensalista ( PM ) ;Paga 020137;4/2022;18;43680.800000;3110.010000;40570.790000;0.000000
UE/MS;041178;Diárias ( EX ) ;Paga 020133;4/2022;1;265.500000;52.430000;213.070000;0.000000
UE/MS;041195;Diárias ( EX ) ;Paga 020133;4/2022;1;265.500000;52.430000;213.070000;0.000000
UE/MS;041208;Rescisação de Mensalista ( RM ) ;Paga 020137;4/2022;1;5043.330000;172.210000;4871.120000;0.000000
UE/MS;041233;Pagamento de Mensalista ( PM ) ;Paga 020153;5/2022;40;72193.040000;3741.320000;68451.720000;0.000000
UE/MS;041234;Rescisação de Mensalista ( RM ) ;Paga 020140;5/2022;2;7372.770000;1136.290000;6236.480000;0.000000
UE/MS;041287;Rescisação de Mensalista ( RM ) ;Paga 020150;5/2022;1;4802.950000;305.760000;4497.190000;0.000000
UE/MS;041344;Pagamento de Mensalista ( PM ) ;Paga 020177;6/2022;332;909133.290000;47550.030000;861583.260000;0.000000
UE/MS;041396;Diárias ( EX ) ;Paga 020156;6/2022;90;175932.500000;16144.510000;159787.990000;0.000000
UE/MS;041440;Diárias ( EX ) ;Paga 020157;6/2022;193;69200.000000;0.000000;69200.000000;0.000000
UE/MS;041444;Rescisação de Mensalista ( RM ) ;Paga 020166;6/2022;7;3640.260000;233.680000;3406.580000;0.000000
UE/MS;041482;Diárias ( EX ) ;Paga 020158;6/2022;1;88.500000;20.810000;67.690000;0.000000
UE/MS;041496;Diárias ( EX ) ;Paga 020158;6/2022;1;280.000000;0.000000;280.000000;0.000000
UE/MS;041526;Diárias ( EX ) ;Paga 020161;6/2022;4;1200.000000;0.000000;1200.000000;0.000000
UE/MS;041542;Diárias ( EX ) ;Paga 020162;6/2022;1;360.000000;0.000000;360.000000;0.000000
UE/MS;041584;Diárias ( EX ) ;Paga 020168;6/2022;1;177.000000;20.810000;156.190000;0.000000
UE/MS;041588;Rescisação de Mensalista ( RM ) ;Paga 020172;6/2022;3;5078.000000;569.170000;4508.830000;0.000000
UE/MS;041644;Diárias ( EX ) ;Paga 020171;6/2022;2;480.000000;0.000000;480.000000;0.000000
UE/MS;041650;Rescisação de Mensalista ( RM ) ;Paga 020172;6/2022;1;1520.560000;309.620000;1210.940000;0.000000
UE/MS;041676;Diárias ( EX ) ;Paga 020173;6/2022;3;531.000000;62.430000;468.570000;0.000000
UE/MS;041702;Rescisação de Mensalista ( RM ) ;Paga 020177;6/2022;3;4182.830000;240.080000;3942.750000;0.000000
UE/MS;041745;Pagamento de Mensalista ( PM ) ;Paga 020229;7/2022;352;840516.650000;50024.710000;790491.940000;0.000000
UE/MS;041747;Diárias ( EX ) ;Paga 020180;7/2022;33;8259.200000;961.740000;7297.460000;0.000000
UE/MS;041753;Rescisação de Mensalista ( RM ) ;Paga 020184;7/2022;4;2012.400000;1991.710000;20.690000;0.000000
UE/MS;041817;Diárias ( EX ) ;Paga 020181;7/2022;9;5493.000000;587.260000;4905.740000;0.000000
UE/MS;041819;Rescisação de Mensalista ( RM ) ;Paga 020184;7/2022;1;604.750000;426.730000;178.020000;0.000000
UE/MS;041833;Diárias ( EX ) ;Paga 020182;7/2022;5;2109.500000;228.970000;1880.530000;0.000000
UE/MS;041839;Rescisação de Mensalista ( RM ) ;Paga 020184;7/2022;3;1978.770000;1401.870000;576.900000;0.000000
UE/MS;041873;Diárias ( EX ) ;Paga 020185;7/2022;1;100.000000;0.000000;100.000000;0.000000
UE/MS;041898;Rescisação de Mensalista ( RM ) ;Paga 020190;7/2022;1;1153.490000;459.470000;694.020000;0.000000
UE/MS;041909;Diárias ( EX ) ;Paga 020186;7/2022;9;708.100000;0.000000;708.100000;0.000000
UE/MS;041928;Diárias ( EX ) ;Paga 020187;7/2022;7;8230.500000;770.260000;7460.240000;0.000000
UE/MS;041929;Rescisação de Mensalista ( RM ) ;Paga 020190;7/2022;1;1221.230000;365.530000;855.700000;0.000000
UE/MS;041947;Diárias ( EX ) ;Paga 020189;7/2022;16;13558.100000;1429.090000;12129.010000;0.000000
UE/MS;041979;Diárias ( EX ) ;Paga 020191;7/2022;8;3823.650000;228.990000;3594.660000;0.000000
UE/MS;041989;Rescisação de Mensalista ( RM ) ;Paga 020205;7/2022;1;1832.800000;331.450000;1501.350000;0.000000
UE/MS;042022;Rescisação de Mensalista ( RM ) ;Paga 020205;7/2022;8;12090.280000;2256.440000;9833.840000;0.000000
UE/MS;042080;Diárias ( EX ) ;Paga 020209;7/2022;12;2089.450000;104.870000;1984.580000;0.000000
UE/MS;042123;Treinamento de Recenseador ( TR ) ;Paga 020208;7/2022;1048;208920.000000;0.000000;208920.000000;0.000000
UE/MS;042138;Diárias ( EX ) ;Paga 020214;7/2022;19;3185.150000;125.090000;3060.060000;0.000000
UE/MS;042159;Treinamento de Recenseador ( TR ) ;Paga 020217;7/2022;609;125040.000000;0.000000;125040.000000;0.000000
UE/MS;042170;Rescisação de Mensalista ( RM ) ;Paga 020227;7/2022;5;12411.300000;1279.410000;11131.890000;0.000000
UE/MS;042219;Treinamento de Recenseador ( TR ) ;Paga 020235;7/2022;28;5480.000000;0.000000;5480.000000;0.000000
UE/MS;042222;Rescisação de Mensalista ( RM ) ;Paga 020227;7/2022;1;1156.570000;71.120000;1085.450000;0.000000
UE/MS;042270;Pagamento de Mensalista ( PM ) ;Paga 020366;8/2022;375;903129.790000;54616.700000;848513.090000;0.000000
UE/MS;042283;Rescisação de Mensalista ( RM ) ;Paga 020269;8/2022;8;6516.400000;4239.990000;2276.410000;0.000000
UE/MS;042331;Locomoção de Rercenseador ( LR ) ;Paga 020239;8/2022;50;2416.800000;0.000000;2416.800000;0.000000
UE/MS;042337;Produção de Recenseador ( PR ) ;Paga 020291;8/2022;9;3305.840000;247.900000;3057.940000;0.000000
UE/MS;042338;Treinamento de Recenseador ( TR ) ;Paga 020241;8/2022;29;5800.000000;0.000000;5800.000000;0.000000
UE/MS;042355;Locomoção de Rercenseador ( LR ) ;Paga 020251;8/2022;68;3502.000000;0.000000;3502.000000;0.000000
UE/MS;042363;Diárias ( EX ) ;Paga 020253;8/2022;9;5565.800000;262.180000;5303.620000;0.000000
UE/MS;042390;Treinamento de Recenseador ( TR ) ;Paga 020267;8/2022;8;1600.000000;0.000000;1600.000000;0.000000
UE/MS;042409;Diárias ( EX ) ;Paga 020253;8/2022;24;45285.450000;2723.700000;42561.750000;0.000000
UE/MS;042430;Diárias ( EX ) ;Paga 020266;8/2022;17;13190.600000;671.540000;12519.060000;0.000000
UE/MS;042439;Locomoção de Rercenseador ( LR ) ;Paga 020263;8/2022;136;7861.760000;0.000000;7861.760000;0.000000
UE/MS;042524;Diárias ( EX ) ;Paga 020276;8/2022;10;880.000000;0.000000;880.000000;0.000000
UE/MS;042525;Locomoção de Rercenseador ( LR ) ;Paga 020272;8/2022;150;8082.600000;0.000000;8082.600000;0.000000
UE/MS;042535;Treinamento de Recenseador ( TR ) ;Paga 020279;8/2022;2;400.000000;0.000000;400.000000;0.000000
UE/MS;042589;Locomoção de Rercenseador ( LR ) ;Paga 020283;8/2022;88;5321.600000;0.000000;5321.600000;0.000000
UE/MS;042591;Diárias ( EX ) ;Paga 020276;8/2022;1;1955.850000;120.090000;1835.760000;0.000000
UE/MS;042625;Diárias ( EX ) ;Paga 020289;8/2022;1;531.000000;41.630000;489.370000;0.000000
UE/MS;042649;Treinamento de Recenseador ( TR ) ;Paga 020346;8/2022;244;40560.000000;0.000000;40560.000000;0.000000
UE/MS;042650;Rescisação de Mensalista ( RM ) ;Paga 020328;8/2022;6;7480.550000;2317.420000;5163.130000;0.000000
UE/MS;042686;Locomoção de Rercenseador ( LR ) ;Paga 020287;8/2022;25;1466.100000;0.000000;1466.100000;0.000000
UE/MS;042711;Diárias ( EX ) ;Paga 020289;8/2022;4;1674.050000;124.890000;1549.160000;0.000000
UE/MS;042738;Locomoção de Rercenseador ( LR ) ;Paga 020312;8/2022;212;18796.160000;0.000000;18796.160000;0.000000
UE/MS;042843;Produção de Recenseador ( PR ) ;Paga 020308;8/2022;11;5177.820000;389.340000;4788.480000;0.000000
UE/MS;042849;Diárias ( EX ) ;Paga 020299;8/2022;1;451.350000;26.210000;425.140000;0.000000
UE/MS;042869;Diárias ( EX ) ;Paga 020304;8/2022;2;1504.500000;109.480000;1395.020000;0.000000
UE/MS;042948;Produção de Recenseador ( PR ) ;Paga 020314;8/2022;7;4486.300000;343.810000;4142.490000;0.000000
UE/MS;043034;Diárias ( EX ) ;Paga 020320;8/2022;43;10517.670000;300.610000;10217.060000;0.000000
UE/MS;043035;Locomoção de Rercenseador ( LR ) ;Paga 020319;8/2022;29;1971.400000;0.000000;1971.400000;0.000000
UE/MS;043036;Produção de Recenseador ( PR ) ;Paga 020321;8/2022;9;3703.700000;277.740000;3425.960000;0.000000
UE/MS;043102;Locomoção de Rercenseador ( LR ) ;Paga 020324;8/2022;9;700.000000;0.000000;700.000000;0.000000
UE/MS;043103;Produção de Recenseador ( PR ) ;Paga 020326;8/2022;15;4907.940000;368.030000;4539.910000;0.000000
UE/MS;043104;Rescisação de Mensalista ( RM ) ;Paga 020366;8/2022;7;17987.490000;1647.590000;16339.900000;0.000000
UE/MS;043150;Diárias ( EX ) ;Paga 020327;8/2022;2;394.000000;0.000000;394.000000;0.000000
UE/MS;043196;Locomoção de Rercenseador ( LR ) ;Paga 020331;8/2022;85;5096.800000;0.000000;5096.800000;0.000000
UE/MS;043197;Produção de Recenseador ( PR ) ;Paga 020326;8/2022;20;11872.650000;897.460000;10975.190000;0.000000
UE/MS;043246;Diárias ( EX ) ;Paga 020327;8/2022;1;1053.150000;41.630000;1011.520000;0.000000
UE/MS;043281;Produção de Recenseador ( PR ) ;Paga 020337;8/2022;16;12378.220000;947.280000;11430.940000;0.000000
UE/MS;043282;Locomoção de Rercenseador ( LR ) ;Paga 020336;8/2022;70;5176.500000;0.000000;5176.500000;0.000000
UE/MS;043319;Locomoção de Mensalista ( LM ) ;Paga 020339;8/2022;4;4050.000000;0.000000;4050.000000;0.000000
UE/MS;043321;Diárias ( EX ) ;Paga 020333;8/2022;21;2371.350000;41.630000;2329.720000;0.000000
UE/MS;043363;Locomoção de Mensalista ( LM ) ;Paga 020344;8/2022;1;100.000000;0.000000;100.000000;0.000000
UE/MS;043364;Locomoção de Rercenseador ( LR ) ;Paga 020342;8/2022;97;8749.000000;0.000000;8749.000000;0.000000
UE/MS;043365;Produção de Recenseador ( PR ) ;Paga 020341;8/2022;30;10723.360000;806.330000;9917.030000;0.000000
UE/MS;043423;Diárias ( EX ) ;Paga 020344;8/2022;13;2710.000000;0.000000;2710.000000;0.000000
UE/MS;043447;Diárias ( EX ) ;Paga 020348;8/2022;3;1100.450000;25.010000;1075.440000;0.000000
UE/MS;043448;Produção de Recenseador ( PR ) ;Paga 020345;8/2022;32;23291.620000;1807.180000;21484.440000;0.000000
UE/MS;043449;Locomoção de Rercenseador ( LR ) ;Paga 020347;8/2022;57;7208.000000;0.000000;7208.000000;0.000000
UE/MS;043451;Locomoção de Mensalista ( LM ) ;Paga 020348;8/2022;2;36888.000000;0.000000;36888.000000;0.000000
UE/MS;043535;Diárias ( EX ) ;Paga 020351;8/2022;4;3948.600000;235.160000;3713.440000;0.000000
UE/MS;043538;Treinamento de Recenseador ( TR ) ;Paga 020358;8/2022;3;480.000000;0.000000;480.000000;0.000000
UE/MS;043547;Locomoção de Mensalista ( LM ) ;Paga 020351;8/2022;1;1200.000000;0.000000;1200.000000;0.000000
UE/MS;043548;Locomoção de Rercenseador ( LR ) ;Paga 020350;8/2022;91;8375.000000;0.000000;8375.000000;0.000000
UE/MS;043549;Produção de Recenseador ( PR ) ;Paga 020353;8/2022;46;35305.510000;8388.150000;26917.360000;0.000000
UE/MS;043600;Diárias ( EX ) ;Paga 020351;8/2022;1;615.170000;0.000000;615.170000;0.000000
UE/MS;043614;Diárias ( EX ) ;Paga 020351;8/2022;1;752.250000;41.630000;710.620000;0.000000
UE/MS;043620;Locomoção de Rercenseador ( LR ) ;Paga 020359;8/2022;47;3793.400000;0.000000;3793.400000;0.000000
UE/MS;043626;Produção de Recenseador ( PR ) ;Paga 020357;8/2022;49;36109.850000;3235.580000;32874.270000;0.000000
UE/MS;043704;Locomoção de Rercenseador ( LR ) ;Paga 020359;8/2022;17;1020.000000;0.000000;1020.000000;0.000000
UE/MS;043706;Treinamento de Recenseador ( TR ) ;Paga 020358;8/2022;4;600.000000;0.000000;600.000000;0.000000
UE/MS;043714;Treinamento de Recenseador ( TR ) ;Paga 020358;8/2022;15;2720.000000;0.000000;2720.000000;0.000000
UE/MS;043718;Locomoção de Rercenseador ( LR ) ;Paga 020359;8/2022;41;2200.000000;0.000000;2200.000000;0.000000
UE/MS;043779;Produção de Recenseador ( PR ) ;Paga 020367;8/2022;162;117938.880000;9156.350000;108782.530000;0.000000
UE/MS;043794;Rescisão de Recenseador ( RR ) ;Paga 020367;8/2022;219;3900.440000;239.660000;3660.780000;0.000000
UE/MS;043900;Treinamento de Recenseador ( TR ) ;Paga 020376;9/2022;96;15840.000000;0.000000;15840.000000;0.000000
UE/MS;043902;Diárias ( EX ) ;Paga 020375;9/2022;63;15400.560000;644.420000;14756.140000;0.000000
UE/MS;043903;Produção de Recenseador ( PR ) ;Paga 020383;9/2022;79;61369.870000;4718.280000;56651.590000;0.000000
UE/MS;043904;Pagamento de Mensalista ( PM ) ;Paga 020465;9/2022;386;908147.200000;56036.850000;852110.350000;0.000000
UE/MS;043905;Locomoção de Mensalista ( LM ) ;Paga 020395;9/2022;1;4936.000000;0.000000;4936.000000;0.000000
UE/MS;043906;Locomoção de Rercenseador ( LR ) ;Paga 020371;9/2022;254;30088.500000;0.000000;30088.500000;0.000000
UE/MS;043969;Rescisação de Mensalista ( RM ) ;Paga 020396;9/2022;6;7911.010000;3218.600000;4692.410000;0.000000
UE/MS;043979;Rescisão de Recenseador ( RR ) ;Paga 020391;9/2022;42;5157.240000;302.680000;4854.560000;0.000000
UE/MS;043980;Rescisação de Mensalista ( RM ) ;Paga 020396;9/2022;1;1766.000000;435.820000;1330.180000;0.000000
UE/MS;043981;Locomoção de Rercenseador ( LR ) ;Paga 020380;9/2022;141;19263.120000;0.000000;19263.120000;0.000000
UE/MS;043982;Treinamento de Recenseador ( TR ) ;Paga 020379;9/2022;50;9280.000000;0.000000;9280.000000;0.000000
UE/MS;043985;Produção de Recenseador ( PR ) ;Paga 020383;9/2022;41;35782.090000;2760.160000;33021.930000;0.000000
UE/MS;043986;Diárias ( EX ) ;Paga 020375;9/2022;4;557.200000;0.000000;557.200000;0.000000
UE/MS;043987;Diárias ( EX ) ;Paga 020381;9/2022;2;1654.950000;78.650000;1576.300000;0.000000
UE/MS;044085;Diárias ( EX ) ;Paga 020389;9/2022;10;301.200000;0.000000;301.200000;0.000000
UE/MS;044086;Treinamento de Recenseador ( TR ) ;Paga 020387;9/2022;35;5800.000000;0.000000;5800.000000;0.000000
UE/MS;044087;Produção de Recenseador ( PR ) ;Paga 020391;9/2022;165;162338.120000;12541.110000;149797.010000;0.000000
UE/MS;044088;Locomoção de Rercenseador ( LR ) ;Paga 020385;9/2022;149;19857.700000;0.000000;19857.700000;0.000000
UE/MS;044145;Treinamento de Recenseador ( TR ) ;Paga 020394;9/2022;16;2620.000000;0.000000;2620.000000;0.000000
UE/MS;044146;Diárias ( EX ) ;Paga 020395;9/2022;5;4488.140000;0.000000;4488.140000;0.000000
UE/MS;044184;Locomoção de Rercenseador ( LR ) ;Paga 020390;9/2022;86;11514.700000;0.000000;11514.700000;0.000000
UE/MS;044302;Diárias ( EX ) ;Paga 020395;9/2022;1;240.000000;0.000000;240.000000;0.000000
UE/MS;044303;Treinamento de Recenseador ( TR ) ;Paga 020394;9/2022;6;960.000000;0.000000;960.000000;0.000000
UE/MS;044304;Produção de Recenseador ( PR ) ;Paga 020391;9/2022;36;35103.810000;2845.740000;32258.070000;0.000000
UE/MS;044305;Rescisão de Recenseador ( RR ) ;Paga 020393;9/2022;10;359.460000;8.640000;350.820000;0.000000
UE/MS;044306;Locomoção de Rercenseador ( LR ) ;Paga 020390;9/2022;47;5377.100000;0.000000;5377.100000;0.000000
UE/MS;044352;Diárias ( EX ) ;Paga 020395;9/2022;1;300.900000;41.630000;259.270000;0.000000
UE/MS;044353;Treinamento de Recenseador ( TR ) ;Paga 020394;9/2022;5;1320.000000;0.000000;1320.000000;0.000000
UE/MS;044355;Locomoção de Rercenseador ( LR ) ;Paga 020392;9/2022;103;10629.000000;0.000000;10629.000000;0.000000
UE/MS;044356;Locomoção de Mensalista ( LM ) ;Paga 020395;9/2022;1;50.000000;0.000000;50.000000;0.000000
UE/MS;044404;Treinamento de Recenseador ( TR ) ;Paga 020394;9/2022;3;480.000000;0.000000;480.000000;0.000000
UE/MS;044405;Diárias ( EX ) ;Paga 020395;9/2022;3;180.000000;0.000000;180.000000;0.000000
UE/MS;044419;Produção de Recenseador ( PR ) ;Paga 020410;9/2022;297;295823.370000;26013.320000;269810.050000;0.000000
UE/MS;044464;Rescisação de Mensalista ( RM ) ;Paga 020420;9/2022;1;1567.770000;377.640000;1190.130000;0.000000
UE/MS;044465;Treinamento de Recenseador ( TR ) ;Paga 020394;9/2022;3;640.000000;0.000000;640.000000;0.000000
UE/MS;044466;Rescisão de Recenseador ( RR ) ;Paga 020399;9/2022;15;69.250000;2.220000;67.030000;0.000000
UE/MS;044467;Locomoção de Mensalista ( LM ) ;Paga 020411;9/2022;1;50.000000;0.000000;50.000000;0.000000
UE/MS;044468;Locomoção de Rercenseador ( LR ) ;Paga 020398;9/2022;260;31956.500000;0.000000;31956.500000;0.000000
UE/MS;044486;Diárias ( EX ) ;Paga 020395;9/2022;1;752.250000;20.810000;731.440000;0.000000
UE/MS;044505;Treinamento de Recenseador ( TR ) ;Paga 020400;9/2022;4;880.000000;0.000000;880.000000;0.000000
UE/MS;044506;Diárias ( EX ) ;Paga 020401;9/2022;9;6487.610000;178.070000;6309.540000;0.000000
UE/MS;044590;Diárias ( EX ) ;Paga 020405;9/2022;1;752.250000;62.450000;689.800000;0.000000
UE/MS;044591;Treinamento de Recenseador ( TR ) ;Paga 020400;9/2022;6;960.000000;0.000000;960.000000;0.000000
UE/MS;044592;Locomoção de Rercenseador ( LR ) ;Paga 020403;9/2022;170;20630.000000;0.000000;20630.000000;0.000000
UE/MS;044623;Rescisão de Recenseador ( RR ) ;Paga 020406;9/2022;16;2022.880000;130.630000;1892.250000;0.000000
UE/MS;044637;Treinamento de Recenseador ( TR ) ;Paga 020404;9/2022;29;4840.000000;0.000000;4840.000000;0.000000
UE/MS;044667;Diárias ( EX ) ;Paga 020405;9/2022;2;300.000000;0.000000;300.000000;0.000000
UE/MS;044717;Locomoção de Rercenseador ( LR ) ;Paga 020408;9/2022;174;16733.160000;0.000000;16733.160000;0.000000
UE/MS;044718;Treinamento de Recenseador ( TR ) ;Paga 020404;9/2022;2;360.000000;0.000000;360.000000;0.000000
UE/MS;044719;Diárias ( EX ) ;Paga 020405;9/2022;2;902.700000;83.260000;819.440000;0.000000
UE/MS;044763;Diárias ( EX ) ;Paga 020405;9/2022;1;4513.500000;249.810000;4263.690000;0.000000
UE/MS;044764;Diárias ( EX ) ;Paga 020405;9/2022;1;150.450000;20.810000;129.640000;0.000000
UE/MS;044797;Produção de Recenseador ( PR ) ;Paga 020432;9/2022;316;334523.650000;29394.150000;305129.500000;0.000000
UE/MS;044803;Treinamento de Recenseador ( TR ) ;Paga 020418;9/2022;1;200.000000;0.000000;200.000000;0.000000
UE/MS;044804;Diárias ( EX ) ;Paga 020411;9/2022;8;1261.800000;66.640000;1195.160000;0.000000
UE/MS;044807;Rescisão de Recenseador ( RR ) ;Paga 020416;9/2022;35;10079.840000;1153.730000;8926.110000;0.000000
UE/MS;044808;Locomoção de Mensalista ( LM ) ;Paga 020419;9/2022;10;940.000000;0.000000;940.000000;0.000000
UE/MS;044809;Locomoção de Rercenseador ( LR ) ;Paga 020417;9/2022;104;11941.700000;0.000000;11941.700000;0.000000
UE/MS;044870;Diárias ( EX ) ;Paga 020415;9/2022;11;2068.660000;104.070000;1964.590000;0.000000
UE/MS;044918;Rescisação de Mensalista ( RM ) ;Paga 020466;9/2022;8;26017.110000;2403.500000;23613.610000;0.000000
UE/MS;045019;Treinamento de Recenseador ( TR ) ;Paga 020425;9/2022;2;320.000000;0.000000;320.000000;0.000000
UE/MS;045023;Diárias ( EX ) ;Paga 020419;9/2022;7;1531.800000;52.430000;1479.370000;0.000000
UE/MS;045024;Locomoção de Rercenseador ( LR ) ;Paga 020421;9/2022;77;8943.660000;0.000000;8943.660000;0.000000
UE/MS;045025;Rescisão de Recenseador ( RR ) ;Paga 020422;9/2022;14;2261.280000;133.670000;2127.610000;0.000000
UE/MS;045125;Locomoção de Mensalista ( LM ) ;Paga 020433;9/2022;11;8565.000000;0.000000;8565.000000;0.000000
UE/MS;045126;Locomoção de Rercenseador ( LR ) ;Paga 020435;9/2022;165;41297.200000;0.000000;41297.200000;0.000000
UE/MS;045177;Diárias ( EX ) ;Paga 020428;9/2022;13;5092.600000;461.110000;4631.490000;0.000000
UE/MS;045178;Treinamento de Recenseador ( TR ) ;Paga 020429;9/2022;5;1000.000000;0.000000;1000.000000;0.000000
UE/MS;045179;Rescisão de Recenseador ( RR ) ;Paga 020427;9/2022;2;79.080000;2.540000;76.540000;0.000000
UE/MS;045267;Acerto de Rescisão de Recenseador ( AR ) ;Paga 020432;9/2022;4;5847.950000;810.130000;5037.820000;0.000000
UE/MS;045293;Diárias ( EX ) ;Paga 020428;9/2022;2;3607.200000;0.000000;3607.200000;0.000000
UE/MS;045329;Diárias ( EX ) ;Paga 020433;9/2022;7;2323.600000;104.870000;2218.730000;0.000000
UE/MS;045331;Rescisão de Recenseador ( RR ) ;Paga 020432;9/2022;7;378.390000;11.950000;366.440000;0.000000
UE/MS;045332;Treinamento de Recenseador ( TR ) ;Paga 020434;9/2022;60;9600.000000;0.000000;9600.000000;0.000000
UE/MS;045372;Diárias ( EX ) ;Paga 020433;9/2022;4;330.000000;0.000000;330.000000;0.000000
UE/MS;045373;Treinamento de Recenseador ( TR ) ;Paga 020440;9/2022;3;320.000000;0.000000;320.000000;0.000000
UE/MS;045374;Locomoção de Mensalista ( LM ) ;Paga 020438;9/2022;4;4066.280000;0.000000;4066.280000;0.000000
UE/MS;045375;Locomoção de Rercenseador ( LR ) ;Paga 020437;9/2022;89;15847.190000;0.000000;15847.190000;0.000000
UE/MS;045413;Produção de Recenseador ( PR ) ;Paga 020436;9/2022;36;40800.390000;4183.160000;36617.230000;0.000000
UE/MS;045448;Acerto de Rescisão de Recenseador ( AR ) ;Paga 020436;9/2022;5;6444.960000;517.330000;5927.630000;0.000000
UE/MS;045480;Diárias ( EX ) ;Paga 020438;9/2022;2;3009.000000;235.950000;2773.050000;0.000000
UE/MS;045489;Diárias ( EX ) ;Paga 020438;9/2022;1;752.250000;62.450000;689.800000;0.000000
UE/MS;045499;Produção de Recenseador ( PR ) ;Paga 020439;9/2022;45;41465.220000;4121.510000;37343.710000;0.000000
UE/MS;045500;Rescisão de Recenseador ( RR ) ;Paga 020442;9/2022;37;4204.750000;132.600000;4072.150000;0.000000
